0,GIC_score
COL28A1,0.41703804325599997
COL2A1,0.609059324513
COL3A1,0.551088259863
COL4A1,0.589688701849
COL4A2,0.655193918459
COL4A3,0.671857772785
COL4A4,0.7726317423000001
COL4A5,0.539690374844
COL4A6,0.6006594982360001
COL5A1,0.857325407227
COL5A2,0.636013152909
COL5A3,0.616486158553
COL6A1,0.639225852152
COL6A2,0.693823761666
COL6A3,0.877352709518
COL6A5,0.7249639200319999
COL6A6,0.6844771893000001
COL7A1,0.807104673682
COL8A1,0.31080945227400003
COL8A2,0.463873254189
COL9A1,0.477286911712
COL9A2,0.514648292364
COL9A3,0.497541238939
COLCA1,0.558741115239
COLCA2,0.446747998574
COLEC10,0.377332228619
COLEC11,0.421978619481
COLEC12,0.37183663924599997
COLGALT1,0.524266755826
COLGALT2,0.56025798503
COLQ,0.42594380145599997
COMMD1,0.234125498072
COMMD10,0.255284038814
COMMD2,0.401231232112
COMMD3,0.441763662795
COMMD3-BMI1,0.566614225066
COMMD4,0.371847001853
COMMD5,0.339922642412
COMMD6,0.414618662575
COMMD7,0.383928581512
COMMD8,0.282247516915
COMMD9,0.35936370362099995
COMP,0.677044033997
COMT,0.429522384736
COMTD1,0.604450961466
COP1,0.490049793239
COPA,0.634400646164
COPB1,0.49028531641999995
COPB2,0.367116239395
COPE,0.497240568236
COPG1,0.375701434931
COPG2,0.43125787103600005
COPRS,0.39720549589599996
COPS2,0.5351586405309999
COPS3,0.411989804232
COPS4,0.394538480015
COPS5,0.436552193539
COPS6,0.308067713129
COPS7A,0.42680485277099994
COPS7B,0.34793646837399994
COPS8,0.464475141152
COPS9,0.510276909427
COPZ1,0.398118365635
COPZ2,0.35932318855499995
COQ10A,0.470129081392
COQ10B,0.352534153668
COQ2,0.412814333433
COQ3,0.323184913269
COQ4,0.667228831197
COQ5,0.338027439353
COQ6,0.331367001221
COQ7,0.39314567166500003
COQ8A,0.522404391654
COQ8B,0.421862256423
COQ9,0.295273016291
CORIN,0.52781951101
CORO1A,0.400471617752
CORO1B,0.50909608155
CORO1C,0.507842120488
CORO2A,0.5640759715129999
CORO2B,0.508701443349
CORO6,0.5013610493289999
CORO7,0.552635777673
CORO7-PAM16,0.6171654627350001
CORT,0.338555331827
COTL1,0.483679533691
COX10,0.366297147785
COX11,0.471560954833
COX14,0.43594996864600005
COX15,0.661949477309
COX16,0.394101342455
COX17,0.626372461693
COX18,0.39559702282700004
COX19,0.589588279402
COX20,0.481466146838
COX4I1,0.685583399165
COX4I2,0.407197365217
COX5A,0.460637258701
COX5B,0.520785112724
COX6A1,0.550267558056
COX6A2,0.524488822457
COX6B1,0.263851709617
COX6B2,0.478746622151
COX6C,0.514297096194
COX7A1,0.467692752517
COX7A2,0.318100783149
COX7A2L,0.435385360149
COX7B,0.317305190688
COX7B2,0.239808124234
COX7C,0.316178970349
COX8A,0.203438299044
COX8C,0.446378304889
CP,0.490107613124
CPA1,0.399394905192
CPA2,0.284947572379
CPA3,0.33771444404600004
CPA4,0.375007995536
CPA5,0.30942767609
CPA6,0.31113413340199997
CPAMD8,0.692066706847
CPB1,0.450971762391
CPB2,0.411819935632
CPD,0.7976366880419999
CPE,0.5254682598870001
CPEB1,0.515269741072
CPEB2,0.7638414265100001
CPEB3,0.6802720396199999
CPEB4,0.7406824070739999
CPED1,0.544597980326
CPLANE1,0.812500664794
CPLANE2,0.421024907685
CPLX1,0.639654334834
CPLX2,0.472140223901
CPLX3,0.29373371906999995
CPLX4,0.29636731604899996
CPM,0.590895898216
CPN1,0.342196425573
CPN2,0.44856008044600004
CPNE1,0.313590806601
CPNE2,0.517202832733
CPNE3,0.438869930688
CPNE4,0.5542902387699999
CPNE5,0.520482047768
CPNE6,0.45569350257299995
CPNE7,0.503466805008
CPNE8,0.48093627634400005
CPNE9,0.503539195956
CPO,0.279242374026
CPOX,0.45669510634599997
CPPED1,0.6056740387380001
CPQ,0.24321144664900002
CPS1,0.512930790064
CPSF1,0.640205533703
CPSF2,0.5417642400770001
CPSF3,0.45436294229999996
CPSF4,0.415874131338
CPSF4L,0.34482324480300003
CPSF6,0.712151620878
CPSF7,0.524315258236
CPT1A,0.542401378992
CPT1B,0.412717883766
CPT1C,0.523140679358
CPT2,0.410530280846
CPTP,0.49096167281499997
CPVL,0.382249235342
CPXCR1,0.30466307310400004
CPXM1,0.484977686044
CPXM2,0.517922649337
CPZ,0.49715250803000005
CR1,0.8031013408609999
CR1L,0.287493249918
CR2,0.466453798121
CRABP1,0.44742395741999996
CRABP2,0.40202009565200003
CRACD,0.7543039048710001
CRACDL,0.720245384067
CRACR2A,0.343943618174
CRACR2B,0.5116151569899999
CRADD,0.21463341888700002
CRAMP1,0.800210705344
CRAT,0.43005447860699997
CRB1,0.477274090599
CRB2,0.702473060785
CRB3,0.43537539383
CRBN,0.41851370447499997
CRCP,0.39941407408
CRCT1,0.426375001589
CREB1,0.770330254196
CREB3,0.367900573922
CREB3L1,0.41327777482699996
CREB3L2,0.689296265973
CREB3L3,0.564071110232
CREB3L4,0.279854648843
CREB5,0.710540203321
CREBBP,0.864067008503
CREBL2,0.473005361631
CREBRF,0.711261595201
CREBZF,0.769079708855
CREG1,0.476173248147
CREG2,0.41615618244499997
CRELD1,0.35945505927599997
CRELD2,0.640418479504
CREM,0.489753117535
CRH,0.5568684100110001
CRHBP,0.398311789763
CRHR1,0.362544093367
CRHR2,0.440935438746
CRIM1,0.641440291828
CRIP1,0.46540413839100003
CRIP2,0.54851583628
CRIP3,0.20943177888
CRIPT,0.591916762043
CRISP1,0.318006125576
CRISP2,0.354719128447
CRISP3,0.325301868225
CRISPLD1,0.595637324771
CRISPLD2,0.561720637408
CRK,0.463381362653
CRKL,0.6227110954339999
CRLF1,0.424054863632
CRLF2,0.41783962415299997
CRLF3,0.386637247521
CRLS1,0.49798906774999996
CRMP1,0.6077406193639999
CRNKL1,0.548843284005
CRNN,0.248386916383
CROCC,0.777483829505
CROT,0.388590995308
CRP,0.341869011829
CRPPA,0.522348654797
CRTAC1,0.537198119661
CRTAM,0.279685600699
CRTAP,0.660785684373
CRTC1,0.717786754683
CRTC2,0.411321590379
CRTC3,0.553463929195
CRX,0.366004068345
CRY1,0.5429601268509999
CRY2,0.467193460852
CRYAA,0.584927012166
CRYAB,0.21871809325599997
CRYBA1,0.349343889856
CRYBA2,0.539165375855
CRYBA4,0.533482997152
CRYBB1,0.529061821821
CRYBB2,0.21181217190200002
CRYBB3,0.431441399702
CRYBG1,0.691126099837
CRYBG2,0.58893522852
CRYBG3,0.8252972164319999
CRYGA,0.46152624488099997
CRYGB,0.21882834796599998
CRYGC,0.316702229297
CRYGD,0.36587211222599997
CRYGN,0.34328629416199996
CRYGS,0.323064698787
CRYL1,0.37470611025899997
CRYM,0.280910144652
CRYZ,0.469686239482
CRYZL1,0.273427466572
CS,0.34845807385099997
CSAD,0.4649590053
CSAG1,0.385669452983
CSAG3,0.300365502008
CSDC2,0.35160282901100004
CSDE1,0.543415258298
CSE1L,0.461836323613
CSF1,0.502318983308
CSF1R,0.46141913683799995
CSF2,0.209295609883
CSF2RA,0.48330948531
CSF2RB,0.477746456451
CSF3,0.374016202407
CSF3R,0.31313717605999997
CSGALNACT1,0.5130248888319999
CSGALNACT2,0.445165990043
CSH1,0.406652427486
CSH2,0.371038876026
CSHL1,0.413467596967
CSK,0.615713419496
CSKMT,0.364504988201
CSMD1,0.939339326153
CSMD2,0.9144041014040001
CSMD3,0.878197207106
CSN1S1,0.23583688191799998
CSN2,0.228256025867
CSN3,0.228333108373
CSNK1A1,0.531632398104
CSNK1A1L,0.483630146444
CSNK1D,0.6715709829100001
CSNK1E,0.570475033012
CSNK1G1,0.702520893977
CSNK1G2,0.673756793902
CSNK1G3,0.638267951375
CSNK2A1,0.41181942520000003
CSNK2A2,0.4747118839
CSNK2A3,0.381781262532
CSNK2B,0.550738620484
CSPG4,0.7173403915700001
CSPG5,0.5502272530919999
CSPP1,0.60120377479
CSRNP1,0.46227146213200004
CSRNP2,0.553418159436
CSRNP3,0.8404026947650001
CSRP1,0.309335862063
CSRP2,0.402237649636
CSRP3,0.469159095976
CST1,0.47467054289300004
CST11,0.34772198586400005
CST2,0.35590491094000004
CST3,0.578049069499
CST4,0.477822253323
CST5,0.297956993752
CST6,0.50098761381
CST7,0.298729971456
CST8,0.343805750707
CST9,0.237688284169
CST9L,0.169760234637
CSTA,0.26171675307
CSTB,0.46442067405599996
CSTF1,0.488845694405
CSTF2,0.404976025255
CSTF2T,0.514461959066
CSTF3,0.439917835762
CSTL1,0.341268375021
CT45A1,0.433755050849
CT45A10,0.424584179959
CT45A2,0.371888899759
CT45A3,0.429290848181
CT45A5,0.451301121887
CT45A6,0.42553686515199995
CT45A7,0.391692032232
CT45A8,0.371888899759
CT45A9,0.371888899759
CT47A1,0.53404195953
CT47A10,0.533304383293
CT47A11,0.533304383293
CT47A12,0.533304383293
CT47A2,0.533304383293
CT47A3,0.533304383293
CT47A4,0.533304383293
CT47A5,0.533304383293
CT47A6,0.534669623432
CT47A7,0.5172274043339999
CT47A8,0.533304383293
CT47A9,0.533304383293
CT47B1,0.5271817130259999
CT55,0.370663673811
CT62,0.248336132615
CT83,0.391585331806
CTAG1A,0.41208339437200003
CTAG1B,0.412892882523
CTAG2,0.461857886332
CTAGE1,0.495069241367
CTAGE15,0.346652061758
CTAGE4,0.376708049431
CTAGE6,0.365356094776
CTAGE8,0.398016373456
CTAGE9,0.35802621559500003
CTBP1,0.671511758897
CTBP2,0.5297426026150001
CTBS,0.476750225869
CTC1,0.6945835028120001
CTCF,0.543836782519
CTCFL,0.5195017302030001
CTDNEP1,0.43580438170900004
CTDP1,0.714321976196
CTDSP1,0.367776460158
CTDSP2,0.526181441166
CTDSPL,0.509383631302
CTDSPL2,0.513475318398
CTF1,0.443329524589
CTH,0.474317708049
CTHRC1,0.339143467253
CTIF,0.724708390473
CTLA4,0.357781151051
CTNNA1,0.5686909215020001
CTNNA2,0.602051501438
CTNNA3,0.8073071787620001
CTNNAL1,0.43011226243699996
CTNNB1,0.506479500449
CTNNBIP1,0.400634987034
CTNNBL1,0.578496180366
CTNND1,0.684749285994
CTNND2,0.732647233979
CTNS,0.546969876128
CTPS1,0.443528387673
CTPS2,0.517703068173
CTR9,0.5689638178540001
CTRB1,0.35770032028099996
CTRB2,0.40659640548
CTRC,0.334702741372
CTRL,0.262883433967
CTSA,0.44834424709
CTSB,0.369209810801
CTSC,0.5368499361729999
CTSD,0.51866761075
CTSE,0.34623457717100004
CTSF,0.312324811369
CTSG,0.234564565722
CTSH,0.389904736849
CTSK,0.399427875848
CTSL,0.388109548791
CTSO,0.417690496224
CTSS,0.376749250936
CTSV,0.6029234517140001
CTSW,0.17578250076
CTSZ,0.447103273145
CTTN,0.6182773560779999
CTTNBP2,0.600173510263
CTTNBP2NL,0.550551104115
CTU1,0.589281059797
CTU2,0.422285659799
CTXN1,0.66961404879
CTXN2,0.351958227979
CTXN3,0.37117406304799994
CUBN,0.828190043152
CUEDC1,0.6362388465309999
CUEDC2,0.42055424037699995
CUL1,0.567461304011
CUL2,0.507959894115
CUL3,0.6864981036769999
CUL4A,0.571081107357
CUL4B,0.548583547808
CUL5,0.6974064140710001
CUL7,0.574423443181
CUL9,0.743675584208
CUTA,0.514078721663
CUTC,0.39665731120700004
CUX1,0.948096753389
CUX2,0.7281254438420001
CUZD1,0.36078972976499996
CWC15,0.40950181090300003
CWC22,0.46789282344099997
CWC25,0.509522801162
CWC27,0.443398920904
CWF19L1,0.349249086055
CWF19L2,0.36454822897699996
CWH43,0.435819621482
CX3CL1,0.373695976742
CX3CR1,0.347001915134
CXADR,0.5875794611399999
CXCL1,0.321516246637
CXCL10,0.23634455109000002
CXCL11,0.308195041372
CXCL12,0.687971802215
CXCL13,0.237582118209
CXCL14,0.43066185967799997
CXCL16,0.506707756566
CXCL17,0.251693013105
CXCL2,0.39606025569
CXCL3,0.30665453706
CXCL5,0.462215358103
CXCL6,0.386310724987
CXCL8,0.2987122287
CXCL9,0.276636324263
CXCR1,0.312276485709
CXCR2,0.332160043859
CXCR3,0.35020048577600005
CXCR4,0.26454826981199997
CXCR5,0.345000835616
CXCR6,0.20637599921799998
CXXC1,0.619867596618
CXXC4,0.561911592424
CXXC5,0.523611644247
CXorf38,0.505744522932
CXorf49,0.508839214108
CXorf49B,0.508839214108
CXorf51A,0.478508971361
CXorf51B,0.478508971361
CXorf56,0.34742084888
CXorf58,0.5177326647339999
CXorf65,0.402866188632
CXorf66,0.164278159408
CYB561,0.492610011052
CYB561A3,0.415403689897
CYB561D1,0.386324842725
CYB561D2,0.316345549208
CYB5A,0.513914875098
CYB5B,0.532672054064
CYB5D1,0.443987794587
CYB5D2,0.5467482894510001
CYB5R1,0.284930311998
CYB5R2,0.286220331139
CYB5R3,0.457829254028
CYB5R4,0.38216531452299995
CYB5RL,0.391126156717
CYBA,0.688544070513
CYBB,0.39043179953199997
CYBC1,0.523462923399
CYBRD1,0.49779631922300005
CYC1,0.455246642985
CYCS,0.47801919337399995
CYFIP1,0.658895912496
CYFIP2,0.672294232192
CYGB,0.435351020524
CYHR1,0.494164223684
CYLC1,0.230892935664
CYLC2,0.43614247790700006
CYLD,0.7374398371969999
CYP11A1,0.519406764329
CYP11B1,0.35422060564999996
CYP11B2,0.31882192641
CYP17A1,0.366669545119
CYP19A1,0.467895501276
CYP1A1,0.29428537334800003
CYP1A2,0.37410037316699996
CYP1B1,0.643715593737
CYP20A1,0.788980785206
CYP21A2,0.41483586053800003
CYP24A1,0.5054510837789999
CYP26A1,0.635183377629
CYP26B1,0.553273023794
CYP26C1,0.703277226435
CYP27A1,0.6345097269609999
CYP27B1,0.454437493785
CYP27C1,0.570421562845
CYP2A13,0.408417984837
CYP2A6,0.383521642186
CYP2A7,0.41202005234399997
CYP2B6,0.357435430522
CYP2C18,0.319360627567
CYP2C19,0.292576933321
CYP2C8,0.259347376403
CYP2C9,0.281009795707
CYP2D6,0.5788693252699999
CYP2E1,0.425251620752
CYP2F1,0.47811838054300004
CYP2J2,0.346459594964
CYP2R1,0.33549233056999994
CYP2S1,0.384165855425
CYP2U1,0.521381050736
CYP2W1,0.465212662482
CYP39A1,0.37405481576899996
CYP3A4,0.315750116783
CYP3A43,0.31286896403000003
CYP3A5,0.289438559346
CYP3A7,0.28008771634
CYP3A7-CYP3A51P,0.28000722987
CYP46A1,0.48924810297700005
CYP4A11,0.329771786537
CYP4A22,0.22773867584000002
CYP4B1,0.30642394000900003
CYP4F11,0.424235789393
CYP4F12,0.340305924753
CYP4F2,0.331989767802
CYP4F22,0.401953756063
CYP4F3,0.393510592601
CYP4F8,0.33393999804200003
CYP4V2,0.5050911910939999
CYP4X1,0.364155515824
CYP4Z1,0.280203628562
CYP51A1,0.491723828078
CYP7A1,0.406668731462
CYP7B1,0.355343994948
CYP8B1,0.386441613214
CYREN,0.361068516991
CYRIA,0.482382113297
CYRIB,0.45988935762100003
CYS1,0.489299339561
CYSLTR1,0.41248721774400005
CYSLTR2,0.246444068125
CYSRT1,0.228329514619
CYSTM1,0.322419648522
CYTH1,0.519593109673
CYTH2,0.5908561078279999
CYTH3,0.566485232566
CYTH4,0.495052141489
CYTIP,0.400767815357
CYTL1,0.36650697508599994
CYYR1,0.402960867245
CZIB,0.372721428418
D2HGDH,0.519203452128
DAAM1,0.6271814219990001
DAAM2,0.5777054601870001
DAB1,0.4230027946
DAB2,0.452980625811
DAB2IP,0.62414851615
DACH1,0.637088271205
DACH2,0.471617077002
DACT1,0.638266782217
DACT2,0.514294465377
DACT3,0.636513694268
DAD1,0.410518227682
DAG1,0.649148264358
DAGLA,0.643066106306
DAGLB,0.500339154631
DALRD3,0.43297136016099996
DAND5,0.314627546732
DAO,0.265570080167
DAOA,0.288930700827
DAP,0.40624742281099996
DAP3,0.41020414116899995
DAPK1,0.715763779627
DAPK2,0.341850405423
DAPK3,0.706171232523
DAPL1,0.529811108685
DAPP1,0.396862275126
DARS1,0.458366177397
DARS2,0.51672032499
DAW1,0.24819722391899998
DAXX,0.483601280432
DAZ1,0.448303237041
DAZ2,0.37132514695
DAZ3,0.372005485756
DAZ4,0.41269992046400006
DAZAP1,0.589515477282
DAZAP2,0.401209929053
DAZL,0.405650519145
DBF4,0.483618863584
DBF4B,0.452048595096
DBH,0.386538545744
DBI,0.570420865802
DBN1,0.580098632681
DBNDD1,0.465169373359
DBNDD2,0.634690887403
DBNL,0.378830269281
DBP,0.632184457151
DBR1,0.370989642071
DBT,0.799367556476
DBX1,0.6994289538070001
DBX2,0.467495408234
DCAF1,0.565876543545
DCAF10,0.668885318687
DCAF11,0.486480468226
DCAF12,0.46560696450000005
DCAF12L1,0.597657824985
DCAF12L2,0.43101911896399997
DCAF13,0.651861289758
DCAF15,0.506181340107
DCAF16,0.529801666584
DCAF17,0.58100076537
DCAF4,0.5083957150199999
DCAF4L1,0.622281881399
DCAF4L2,0.525454537069
DCAF5,0.628126636595
DCAF6,0.524920659411
DCAF7,0.654808684573
DCAF8,0.43574507025700004
DCAF8L1,0.501785958742
DCAF8L2,0.36835318035899994
DCAKD,0.425746700106
DCANP1,0.336466576152
DCBLD1,0.47377951896700005
DCBLD2,0.63926561558
DCC,0.793814187023
DCD,0.372664294696
DCDC1,0.5137401676009999
DCDC2,0.575597929139
DCDC2B,0.23210673193000003
DCDC2C,0.6249085021
DCHS1,0.852506146321
DCHS2,0.753414956171
DCK,0.43716224321900005
DCLK1,0.712191802556
DCLK2,0.672256337291
DCLK3,0.5289177972300001
DCLRE1A,0.41652369003300005
DCLRE1B,0.529427673061
DCLRE1C,0.619278450745
DCN,0.310611031946
DCP1A,0.564347104558
DCP1B,0.300046099615
DCP2,0.799904715021
DCPS,0.458017756137
DCST1,0.49607680576800006
DCST2,0.335422649564
DCSTAMP,0.304210596231
DCT,0.452006271462
DCTD,0.423271584599
DCTN1,0.51555924413
DCTN2,0.42963401910099996
DCTN3,0.301623251021
DCTN4,0.511696228303
DCTN5,0.596538672322
DCTN6,0.465924100732
DCTPP1,0.323465637348
DCUN1D1,0.46489025535800005
DCUN1D2,0.48867800342100004
DCUN1D3,0.39109790254500004
DCUN1D4,0.583283209675
DCUN1D5,0.889936901867
DCX,0.757803371869
DCXR,0.479547115219
DDA1,0.501130279747
DDAH1,0.44093326457800003
DDAH2,0.499130199031
DDB1,0.573636517173
DDB2,0.355521614793
DDC,0.367571925413
DDHD1,0.8929557287729999
DDHD2,0.539192593109
DDI1,0.401300335704
DDI2,0.440888196928
DDIAS,0.287647866798
DDIT3,0.25960912001200004
DDIT4,0.5567028180129999
DDIT4L,0.33184663985
DDN,0.624667918563
DDO,0.306580276061
DDOST,0.40165843529600004
DDR1,0.507825452416
DDR2,0.34275013112400005
DDRGK1,0.502038338338
DDT,0.38870241232
DDTL,0.271855522111
DDX1,0.47108762529
DDX10,0.541257993411
DDX11,0.500607836236
DDX17,0.614419741393
DDX18,0.505562654338
DDX19A,0.509806928894
DDX19B,0.449591395571
DDX20,0.41703056270000005
DDX21,0.49581505281599997
DDX23,0.5192024682109999
DDX24,0.43837199555399997
DDX25,0.46760378817299997
DDX27,0.547398438725
DDX28,0.5718864772600001
DDX31,0.521366118722
DDX39A,0.49333891293399995
DDX39B,0.531312895031
DDX3X,0.66221257709
DDX3Y,0.602987376264
DDX4,0.479519169985
DDX41,0.42659776847499997
DDX42,0.592911258019
DDX43,0.531524691397
DDX46,0.651511699605
DDX47,0.516254915738
DDX49,0.44229235393
DDX5,0.528581283535
DDX50,0.406989869635
DDX51,0.607679774358
DDX52,0.609938843738
DDX53,0.39714013749899996
DDX54,0.512247837594
DDX55,0.416605736602
DDX56,0.513028985193
DDX58,0.497550439528
DDX59,0.363819732041
DDX6,0.61404904695
DDX60,0.630177918098
DDX60L,0.597701421967
DEAF1,0.8228584651369999
DECR1,0.294872654359
DECR2,0.410217009287
DEDD,0.41023117916900004
DEDD2,0.445860697544
DEF6,0.439857488504
DEF8,0.45731945923699996
DEFA1,0.33879807127800005
DEFA1B,0.326847471369
DEFA3,0.31583990282200003
DEFA4,0.40016606571400004
DEFA5,0.277961462887
DEFA6,0.177702410664
DEFB1,0.339773303943
DEFB103A,0.279904420253
DEFB103B,0.279904420253
DEFB104A,0.566085953125
DEFB104B,0.566085953125
DEFB105A,0.298626346902
DEFB105B,0.298626346902
DEFB106A,0.42756963998999997
DEFB106B,0.455501660886
DEFB107A,0.20286657631700003
DEFB107B,0.20286657631700003
DEFB108B,0.464090177621
DEFB110,0.363624620739
DEFB112,0.195393891748
DEFB113,0.220604783334
DEFB114,0.6081917612919999
DEFB115,0.13077598542000002
DEFB116,0.200932602564
DEFB118,0.307718599738
DEFB119,0.234087078946
DEFB121,0.16731477739
DEFB123,0.324638760522
DEFB124,0.190615563268
DEFB125,0.418841941436
DEFB126,0.458301207504
DEFB127,0.38016512201499997
DEFB128,0.181721242853
DEFB129,0.258146625382
DEFB130A,0.492486032987
DEFB130B,0.492486032987
DEFB131A,0.11207722517799999
DEFB131B,0.110207932032
DEFB132,0.31808022742
DEFB133,0.406366939123
DEFB134,0.15014379876199999
DEFB135,0.670159530031
DEFB136,0.33791903977399995
DEFB4A,0.299211742096
DEFB4B,0.341102305388
DEGS1,0.370320074731
DEGS2,0.48173237748400005
DEK,0.510018804349
DELE1,0.478638462167
DELEC1,0.379217745674
DENND10,0.44691503474399996
DENND11,0.686054053112
DENND1A,0.635903360264
DENND1B,0.7147438157279999
DENND1C,0.442187880404
DENND2A,0.484818784457
DENND2B,0.5827878394780001
DENND2C,0.48938440070699996
DENND2D,0.34281379089
DENND3,0.679686596705
DENND4A,0.644772180612
DENND4B,0.578609730082
DENND4C,0.680990842953
DENND5A,0.543127920784
DENND5B,0.782326453683
DENND6A,0.494035004026
DENND6B,0.468138343348
DENR,0.445904123198
DEPDC1,0.58671217768
DEPDC1B,0.431206187152
DEPDC4,0.267329416328
DEPDC5,0.649430276986
DEPDC7,0.379041271065
DEPP1,0.28967708958599997
DEPTOR,0.315625173784
DERA,0.5069890888399999
DERL1,0.502555431241
DERL2,0.40184360311899997
DERL3,0.314404283144
DES,0.595376068425
DESI1,0.367445833419
DESI2,0.42503556045999996
DET1,0.272781013161
DEUP1,0.40847989130999995
DEXI,0.655942903104
DFFA,0.479427980659
DFFB,0.35394498369099997
DGAT1,0.468355261756
DGAT2,0.417681910532
DGAT2L6,0.282170846176
DGCR2,0.531534349094
DGCR6,0.47749873683
DGCR6L,0.430904552185
DGCR8,0.655580069165
DGKA,0.5388046686379999
DGKB,0.607704198544
DGKD,0.712012725892
DGKE,0.7190551757800001
DGKG,0.5496896762610001
DGKH,0.9650527434909999
DGKI,0.523662886371
DGKK,0.667209107694
DGKQ,0.605766010851
DGKZ,0.650383901467
DGLUCY,0.460853251537
DGUOK,0.569745619073
DHCR24,0.450503975532
DHCR7,0.491073736725
DHDDS,0.474064820291
DHDH,0.553615056887
DHFR,0.555998725664
DHFR2,0.46197652097499997
DHH,0.576648670937
DHODH,0.318352202241
DHPS,0.49897088516500004
DHRS1,0.34940780918000003
DHRS11,0.391839964335
DHRS12,0.45333956912699996
DHRS13,0.491722511234
DHRS2,0.234425022201
DHRS3,0.44216448933700003
DHRS4,0.388793851241
DHRS4L1,0.328904574016
DHRS4L2,0.35528685744099997
DHRS7,0.556912935181
DHRS7B,0.318489476739
DHRS7C,0.276962157068
DHRS9,0.37402703431999995
DHRSX,0.359435725164
DHTKD1,0.554923555671
DHX15,0.605707023918
DHX16,0.615039963304
DHX29,0.504391652667
DHX30,0.54530550713
DHX32,0.423402620809
DHX33,0.601622897003
DHX34,0.573802928517
DHX35,0.514433507453
DHX36,0.507006412049
DHX37,0.620865005731
DHX38,0.670059429273
DHX40,0.485213683962
DHX57,0.571991274629
DHX58,0.305642969469
DHX8,0.600582208544
DHX9,0.609942169585
DIABLO,0.42011636284000003
DIAPH1,0.579592355881
DIAPH2,0.579956775416
DIAPH3,0.5300536169219999
DICER1,0.8525149389419999
DIDO1,0.869791484857
DIMT1,0.26051398954599997
DIO1,0.282178065714
DIO2,0.583059308185
DIO3,0.601443333765
DIP2A,0.7476104004709999
DIP2B,0.763495687749
DIP2C,0.80693280629
DIPK1A,0.491265413472
DIPK1B,0.456640116563
DIPK1C,0.456967531378
DIPK2A,0.619794996978
DIPK2B,0.478695296624
DIRAS1,0.549779148835
DIRAS2,0.474665406839
DIRAS3,0.441873354687
DIRC1,0.23050483179200001
DIS3,0.713317175777
DIS3L,0.514647198886
DIS3L2,0.509778232167
DISC1,0.524274854218
DISP1,0.534496204715
DISP2,0.53634066112
DISP3,0.635182439085
DIXDC1,0.548996790543
DKC1,0.5482257733770001
DKK1,0.333759576688
DKK2,0.579061020771
DKK3,0.39351643157300004
DKK4,0.521513242734
DKKL1,0.44882198661000006
DLAT,0.612643648832
DLC1,0.717402211599
DLD,0.403913026687
DLEC1,0.597063795065
DLEU7,0.471350127104
DLG1,0.517522955115
DLG2,0.750429777243
DLG3,0.624126299978
DLG4,0.5860547221760001
DLG5,0.752862256203
DLGAP1,0.770897941141
DLGAP2,0.895346249092
DLGAP3,0.504599768931
DLGAP4,0.644558700036
DLGAP5,0.480152333844
DLK1,0.559038715294
DLK2,0.385141581682
DLL1,0.676079384692
DLL3,0.59646942765
DLL4,0.568994162188
DLST,0.317327110459
DLX1,0.546368446704
DLX2,0.577508053915
DLX3,0.534345593016
DLX4,0.41287632690399995
DLX5,0.500245536771
DLX6,0.543197602261
DMAC1,0.32346250503699997
DMAC2,0.343881777316
DMAC2L,0.535844134521
DMAP1,0.403101784931
DMBT1,0.632662320983
DMBX1,0.373160086142
DMC1,0.387866488236
DMD,0.913967725316
DMGDH,0.378668049534
DMKN,0.328903153407
DMP1,0.321997351181
DMPK,0.71816485587
DMRT1,0.48900727939099997
DMRT2,0.594151748391
DMRT3,0.49303616403000006
DMRTA1,0.41605913727
DMRTA2,0.7193406744609999
DMRTB1,0.40902722742200004
DMRTC1,0.245504101058
DMRTC1B,0.237361686768
DMRTC2,0.32439017363600003
DMTF1,0.410552334656
DMTN,0.492224263922
DMWD,0.5203353050940001
DMXL1,0.8854479989749999
DMXL2,0.803880521678
DNA2,0.527068336819
DNAAF1,0.5764027466480001
DNAAF2,0.5860046445880001
DNAAF3,0.416208283225
DNAAF4,0.52559093819
DNAAF5,0.624342642182
DNAAF6,0.35490304526199995
DNAH1,0.910807456082
DNAH10,0.9404081990979999
DNAH11,0.9325173001870001
DNAH12,0.903268718247
DNAH14,0.905728940849
DNAH17,0.945610128618
DNAH2,0.9239550391299999
DNAH3,0.902935177824
DNAH5,0.958776537858
DNAH6,0.900972379397
DNAH7,0.9067317254520001
DNAH8,0.9294886272310001
DNAH9,0.905969154568
DNAI1,0.316656980541
DNAI2,0.6026617313629999
DNAI3,0.472565798412
DNAI4,0.46423128373800004
DNAJA1,0.41307498581
DNAJA2,0.49361993348800004
DNAJA3,0.39071471056900003
DNAJA4,0.45598766923199996
DNAJB1,0.540812597871
DNAJB11,0.38193810337399997
DNAJB12,0.580785369656
DNAJB13,0.341175677497
DNAJB14,0.651381151304
DNAJB2,0.386764003003
DNAJB3,0.46715721043499997
DNAJB4,0.43980417632700003
DNAJB5,0.367257348233
DNAJB6,0.526129944935
DNAJB7,0.399849481641
DNAJB8,0.30147387383900004
DNAJB9,0.433817826894
DNAJC1,0.512523093226
DNAJC10,0.555438611964
DNAJC11,0.493786250299
DNAJC12,0.327877470968
DNAJC13,0.711262077486
DNAJC14,0.39915205192000003
DNAJC15,0.5360985063920001
DNAJC16,0.5948649301169999
DNAJC17,0.30588909509100004
DNAJC18,0.48158732445
DNAJC19,0.334222656659
DNAJC2,0.451509674695
DNAJC21,0.6507670789209999
